hex_id,canonical_water_type,is_terrestrial_hex,land_fraction,hex_land_km2,mainland_fragment_km2,other_component_km2,land_subject_or_component_id,candidate_land_fragment_id,spain_safe_km2,portugal_safe_km2,spain_region_km2,portugal_region_km2,safe_interior_status,frontier_band_status,special_case_status,mixed_land_status,proposed_control_status,proposed_controller,basis
h6000_q-000582_r+000856,OCEAN,False,0.168358,3.334883,3.334264,0.000619,hsub_european_mainland,lfr_534af48dffcda7,0.0,3.334264,0.0,3.334264,WHOLLY_INSIDE,NOT_IN_BAND,NONE,MIXED_WITH_OTHER_COMPONENT,CONTROLLED,PORTUGAL,WHOLE_FRAGMENT_INSIDE_SAFE_INTERIOR
h6000_q-000587_r+000857,OCEAN,False,0.123811,2.450182,2.448399,0.001783,hsub_european_mainland,lfr_e45abb003430d5,0.0,0.0,0.0,2.448399,OUTSIDE,INSIDE_UNCERTAINTY_BAND,NONE,MIXED_WITH_OTHER_COMPONENT,UNRESOLVED,,INSIDE_THE_MEASURED_UNCERTAINTY_BAND
h6000_q-000588_r+000857,OCEAN,False,0.009383,0.185647,0.185647,0.0,hsub_european_mainland,lfr_b92389448fa59c,0.0,0.0,0.0,0.185647,OUTSIDE,INSIDE_UNCERTAINTY_BAND,NONE,SINGLE_COMPONENT,UNRESOLVED,,INSIDE_THE_MEASURED_UNCERTAINTY_BAND
h6000_q-000589_r+000856,OCEAN,False,0.029576,0.585766,0.585514,0.000252,hsub_european_mainland,lfr_c3531e431009d2,0.0,0.0,0.0,0.585514,OUTSIDE,INSIDE_UNCERTAINTY_BAND,NONE,MIXED_WITH_OTHER_COMPONENT,UNRESOLVED,,INSIDE_THE_MEASURED_UNCERTAINTY_BAND
h6000_q-000589_r+000857,OCEAN,False,0.281485,5.571438,5.571438,0.0,hsub_european_mainland,lfr_dcce89e07d52cf,0.0,0.0,0.0,5.571438,OUTSIDE,INSIDE_UNCERTAINTY_BAND,NONE,SINGLE_COMPONENT,UNRESOLVED,,INSIDE_THE_MEASURED_UNCERTAINTY_BAND
h6000_q-000590_r+000856,OCEAN,False,0.051749,1.025148,1.025148,0.0,hsub_european_mainland,lfr_d5e64ea9c99683,0.0,0.0,0.0,1.025148,OUTSIDE,INSIDE_UNCERTAINTY_BAND,NONE,SINGLE_COMPONENT,UNRESOLVED,,INSIDE_THE_MEASURED_UNCERTAINTY_BAND
h6000_q-000591_r+000856,OCEAN,False,0.368422,7.298582,7.298582,0.0,hsub_european_mainland,lfr_cae82419761fd5,0.0,0.0,0.0,7.298582,OUTSIDE,INSIDE_UNCERTAINTY_BAND,NONE,SINGLE_COMPONENT,UNRESOLVED,,INSIDE_THE_MEASURED_UNCERTAINTY_BAND
h6000_q-000592_r+000855,OCEAN,False,0.037766,0.748698,0.748698,0.0,hsub_european_mainland,lfr_0d78e463c270fd,0.0,0.0,0.0,0.748698,OUTSIDE,INSIDE_UNCERTAINTY_BAND,NONE,SINGLE_COMPONENT,UNRESOLVED,,INSIDE_THE_MEASURED_UNCERTAINTY_BAND
h6000_q-000593_r+000854,OCEAN,False,0.074015,1.468907,1.468907,0.0,hsub_european_mainland,lfr_860fd91c55babf,0.0,0.0,0.0,1.468907,OUTSIDE,INSIDE_UNCERTAINTY_BAND,NONE,SINGLE_COMPONENT,UNRESOLVED,,INSIDE_THE_MEASURED_UNCERTAINTY_BAND
h6000_q-000594_r+000855,OCEAN,False,0.477685,9.473422,9.45429,0.019133,hsub_european_mainland,lfr_dc2474711a72c7,0.0,0.0,0.0,9.45429,OUTSIDE,INSIDE_UNCERTAINTY_BAND,NONE,MIXED_WITH_OTHER_COMPONENT,UNRESOLVED,,INSIDE_THE_MEASURED_UNCERTAINTY_BAND
h6000_q-000594_r+001035,OCEAN,False,0.097143,1.597134,1.597134,0.0,hsub_european_mainland,lfr_77143186e23fe0,0.0,0.0,1.088265,0.0,OUTSIDE,INSIDE_UNCERTAINTY_BAND,NONE,SINGLE_COMPONENT,UNRESOLVED,,INSIDE_THE_MEASURED_UNCERTAINTY_BAND
h6000_q-000595_r+000856,OCEAN,False,0.026213,0.519571,0.519115,0.000456,hsub_european_mainland,lfr_3ba0164d90b06a,0.0,0.0,0.0,0.519115,OUTSIDE,INSIDE_UNCERTAINTY_BAND,NONE,MIXED_WITH_OTHER_COMPONENT,UNRESOLVED,,INSIDE_THE_MEASURED_UNCERTAINTY_BAND
h6000_q-000595_r+000857,OCEAN,False,0.066455,1.315886,1.315886,0.0,hsub_european_mainland,lfr_349ffb47209e92,0.0,0.0,0.0,1.315886,OUTSIDE,INSIDE_UNCERTAINTY_BAND,NONE,SINGLE_COMPONENT,UNRESOLVED,,INSIDE_THE_MEASURED_UNCERTAINTY_BAND
h6000_q-000595_r+000858,OCEAN,False,0.027505,0.544101,0.544101,0.0,hsub_european_mainland,lfr_4e93d80d632143,0.0,0.0,0.0,0.544101,OUTSIDE,INSIDE_UNCERTAINTY_BAND,NONE,SINGLE_COMPONENT,UNRESOLVED,,INSIDE_THE_MEASURED_UNCERTAINTY_BAND
h6000_q-000595_r+000859,OCEAN,False,0.251149,4.961851,4.961851,0.0,hsub_european_mainland,lfr_b33f3b91381a1d,0.0,0.0,0.0,4.961851,OUTSIDE,INSIDE_UNCERTAINTY_BAND,NONE,SINGLE_COMPONENT,UNRESOLVED,,INSIDE_THE_MEASURED_UNCERTAINTY_BAND
h6000_q-000596_r+000862,OCEAN,False,0.022765,0.448339,0.448339,0.0,hsub_european_mainland,lfr_c4575ff9cddaf8,0.0,0.0,0.0,0.448339,OUTSIDE,INSIDE_UNCERTAINTY_BAND,NONE,SINGLE_COMPONENT,UNRESOLVED,,INSIDE_THE_MEASURED_UNCERTAINTY_BAND
h6000_q-000596_r+001034,OCEAN,False,0.387662,6.380035,6.380035,0.0,hsub_european_mainland,lfr_33efb77c6facb1,0.0,0.0,6.380035,0.0,OUTSIDE,INSIDE_UNCERTAINTY_BAND,NONE,SINGLE_COMPONENT,UNRESOLVED,,INSIDE_THE_MEASURED_UNCERTAINTY_BAND
h6000_q-000597_r+000867,OCEAN,False,0.191663,3.757362,3.757362,0.0,hsub_european_mainland,lfr_f35f4b2850a346,0.0,0.0,0.0,3.757362,OUTSIDE,INSIDE_UNCERTAINTY_BAND,NONE,SINGLE_COMPONENT,UNRESOLVED,,INSIDE_THE_MEASURED_UNCERTAINTY_BAND
h6000_q-000597_r+001034,OCEAN,False,0.305967,5.035753,5.035753,0.0,hsub_european_mainland,lfr_695c3ae8024d62,0.0,0.0,5.035753,0.0,OUTSIDE,INSIDE_UNCERTAINTY_BAND,NONE,SINGLE_COMPONENT,UNRESOLVED,,INSIDE_THE_MEASURED_UNCERTAINTY_BAND
h6000_q-000598_r+000869,OCEAN,False,0.075891,1.484635,1.484635,0.0,hsub_european_mainland,lfr_ae3918d5518dcc,0.0,0.0,0.0,1.484635,OUTSIDE,INSIDE_UNCERTAINTY_BAND,NONE,SINGLE_COMPONENT,UNRESOLVED,,INSIDE_THE_MEASURED_UNCERTAINTY_BAND
h6000_q-000598_r+001034,OCEAN,False,0.472712,7.779374,7.779374,0.0,hsub_european_mainland,lfr_9d73e9e39bab20,0.0,0.0,7.779374,0.0,OUTSIDE,INSIDE_UNCERTAINTY_BAND,NONE,SINGLE_COMPONENT,UNRESOLVED,,INSIDE_THE_MEASURED_UNCERTAINTY_BAND
h6000_q-000599_r+000870,OCEAN,False,0.015075,0.294576,0.294576,0.0,hsub_european_mainland,lfr_424d4e4327f18d,0.0,0.0,0.0,0.294576,OUTSIDE,INSIDE_UNCERTAINTY_BAND,NONE,SINGLE_COMPONENT,UNRESOLVED,,INSIDE_THE_MEASURED_UNCERTAINTY_BAND
h6000_q-000599_r+000871,OCEAN,False,0.489576,9.560093,9.560093,0.0,hsub_european_mainland,lfr_ee123c4fe60046,0.0,0.0,0.0,9.560093,OUTSIDE,INSIDE_UNCERTAINTY_BAND,NONE,SINGLE_COMPONENT,UNRESOLVED,,INSIDE_THE_MEASURED_UNCERTAINTY_BAND
h6000_q-000599_r+001034,OCEAN,False,0.451566,7.431657,7.430819,0.000837,hsub_european_mainland,lfr_fd69dbbd794396,0.0,0.0,7.430819,0.0,OUTSIDE,INSIDE_UNCERTAINTY_BAND,NONE,MIXED_WITH_OTHER_COMPONENT,UNRESOLVED,,INSIDE_THE_MEASURED_UNCERTAINTY_BAND
h6000_q-000600_r+001034,OCEAN,False,0.370029,6.089964,6.056177,0.033786,hsub_european_mainland,lfr_d9722f2f3c33bc,0.0,0.0,6.056177,0.0,OUTSIDE,INSIDE_UNCERTAINTY_BAND,NONE,MIXED_WITH_OTHER_COMPONENT,UNRESOLVED,,INSIDE_THE_MEASURED_UNCERTAINTY_BAND
h6000_q-000601_r+001034,OCEAN,False,0.446791,7.35306,7.347567,0.005493,hsub_european_mainland,lfr_74a3a3a38cc18a,0.0,0.0,7.347567,0.0,OUTSIDE,INSIDE_UNCERTAINTY_BAND,NONE,MIXED_WITH_OTHER_COMPONENT,UNRESOLVED,,INSIDE_THE_MEASURED_UNCERTAINTY_BAND
h6000_q-000602_r+001034,OCEAN,False,0.422935,6.96052,6.928756,0.031764,hsub_european_mainland,lfr_b39c1737b2becb,0.0,0.0,6.928756,0.0,OUTSIDE,INSIDE_UNCERTAINTY_BAND,NONE,MIXED_WITH_OTHER_COMPONENT,UNRESOLVED,,INSIDE_THE_MEASURED_UNCERTAINTY_BAND
h6000_q-000605_r+001035,OCEAN,False,0.041365,0.680191,0.64217,0.038021,hsub_european_mainland,lfr_4dbcf12de42db7,0.0,0.0,0.64217,0.0,OUTSIDE,INSIDE_UNCERTAINTY_BAND,NONE,MIXED_WITH_OTHER_COMPONENT,UNRESOLVED,,INSIDE_THE_MEASURED_UNCERTAINTY_BAND
h6000_q-000606_r+000886,OCEAN,False,0.445663,8.574013,8.574013,0.0,hsub_european_mainland,lfr_249125f1bf6c9c,0.0,0.0,0.0,0.84697,OUTSIDE,INSIDE_UNCERTAINTY_BAND,NONE,SINGLE_COMPONENT,UNRESOLVED,,INSIDE_THE_MEASURED_UNCERTAINTY_BAND
h6000_q-000606_r+001035,OCEAN,False,0.364685,5.995322,5.916711,0.078611,hsub_european_mainland,lfr_de60e373cfc135,0.0,0.0,5.916711,0.0,OUTSIDE,INSIDE_UNCERTAINTY_BAND,NONE,MIXED_WITH_OTHER_COMPONENT,UNRESOLVED,,INSIDE_THE_MEASURED_UNCERTAINTY_BAND
h6000_q-000607_r+000888,OCEAN,False,0.28421,5.456652,5.456652,0.0,hsub_european_mainland,lfr_77d0101676c916,0.0,0.0,0.0,1.447669,OUTSIDE,INSIDE_UNCERTAINTY_BAND,NONE,SINGLE_COMPONENT,UNRESOLVED,,INSIDE_THE_MEASURED_UNCERTAINTY_BAND
h6000_q-000608_r+000890,OCEAN,False,0.45963,8.80666,8.80666,0.0,hsub_european_mainland,lfr_e44a10e96a5f78,0.0,0.0,0.0,0.33414,OUTSIDE,INSIDE_UNCERTAINTY_BAND,NONE,SINGLE_COMPONENT,UNRESOLVED,,INSIDE_THE_MEASURED_UNCERTAINTY_BAND
h6000_q-000608_r+000893,OCEAN,False,0.392462,7.497285,7.497285,0.0,hsub_european_mainland,lfr_cec283bca00e9b,0.0,0.0,0.0,7.497285,OUTSIDE,INSIDE_UNCERTAINTY_BAND,NONE,SINGLE_COMPONENT,UNRESOLVED,,INSIDE_THE_MEASURED_UNCERTAINTY_BAND
h6000_q-000608_r+001036,OCEAN,False,0.001328,0.021822,0.014178,0.007644,hsub_european_mainland,lfr_81d680606846db,0.0,0.0,0.014178,0.0,OUTSIDE,INSIDE_UNCERTAINTY_BAND,NONE,MIXED_WITH_OTHER_COMPONENT,UNRESOLVED,,INSIDE_THE_MEASURED_UNCERTAINTY_BAND
h6000_q-000609_r+000891,OCEAN,False,0.126669,2.424434,2.424434,0.0,hsub_european_mainland,lfr_3ad7d84b5ccef9,0.0,0.0,0.0,2.424434,OUTSIDE,INSIDE_UNCERTAINTY_BAND,NONE,SINGLE_COMPONENT,UNRESOLVED,,INSIDE_THE_MEASURED_UNCERTAINTY_BAND
h6000_q-000609_r+000893,OCEAN,False,0.134708,2.574228,2.54247,0.031758,hsub_european_mainland,lfr_e461d03d5cef08,0.0,0.0,0.0,2.54247,OUTSIDE,INSIDE_UNCERTAINTY_BAND,NONE,MIXED_WITH_OTHER_COMPONENT,UNRESOLVED,,INSIDE_THE_MEASURED_UNCERTAINTY_BAND
h6000_q-000609_r+000894,OCEAN,False,0.279349,5.331108,5.292494,0.038614,hsub_european_mainland,lfr_4ed40940e43b8d,0.0,0.0,0.0,5.292494,OUTSIDE,INSIDE_UNCERTAINTY_BAND,NONE,MIXED_WITH_OTHER_COMPONENT,UNRESOLVED,,INSIDE_THE_MEASURED_UNCERTAINTY_BAND
h6000_q-000609_r+001036,OCEAN,False,0.135774,2.2298,2.225367,0.004434,hsub_european_mainland,lfr_ff94acfbb770f0,0.0,0.0,2.225367,0.0,OUTSIDE,INSIDE_UNCERTAINTY_BAND,NONE,MIXED_WITH_OTHER_COMPONENT,UNRESOLVED,,INSIDE_THE_MEASURED_UNCERTAINTY_BAND
h6000_q-000610_r+000892,OCEAN,False,0.007981,0.152577,0.152577,0.0,hsub_european_mainland,lfr_644f8787a8c8cb,0.0,0.0,0.0,0.152577,OUTSIDE,INSIDE_UNCERTAINTY_BAND,NONE,SINGLE_COMPONENT,UNRESOLVED,,INSIDE_THE_MEASURED_UNCERTAINTY_BAND
h6000_q-000610_r+000893,OCEAN,False,0.308163,5.887329,5.872191,0.015138,hsub_european_mainland,lfr_36950647cafc6f,0.0,0.0,0.0,5.872191,OUTSIDE,INSIDE_UNCERTAINTY_BAND,NONE,MIXED_WITH_OTHER_COMPONENT,UNRESOLVED,,INSIDE_THE_MEASURED_UNCERTAINTY_BAND
h6000_q-000610_r+000894,OCEAN,False,0.15041,2.869403,2.869403,0.0,hsub_european_mainland,lfr_74442320142456,0.0,0.0,0.0,2.869403,OUTSIDE,INSIDE_UNCERTAINTY_BAND,NONE,SINGLE_COMPONENT,UNRESOLVED,,INSIDE_THE_MEASURED_UNCERTAINTY_BAND
h6000_q-000610_r+000895,OCEAN,False,0.144492,2.754929,2.730919,0.02401,hsub_european_mainland,lfr_34cf294618888d,0.0,0.0,0.0,2.730919,OUTSIDE,INSIDE_UNCERTAINTY_BAND,NONE,MIXED_WITH_OTHER_COMPONENT,UNRESOLVED,,INSIDE_THE_MEASURED_UNCERTAINTY_BAND
h6000_q-000610_r+001036,OCEAN,False,0.328507,5.394701,5.391026,0.003675,hsub_european_mainland,lfr_1d46d8d4decff2,0.0,0.0,5.391026,0.0,OUTSIDE,INSIDE_UNCERTAINTY_BAND,NONE,MIXED_WITH_OTHER_COMPONENT,UNRESOLVED,,INSIDE_THE_MEASURED_UNCERTAINTY_BAND
h6000_q-000611_r+000893,OCEAN,False,0.044263,0.84536,0.84536,0.0,hsub_european_mainland,lfr_d416e2b1a47d96,0.0,0.0,0.0,0.84536,OUTSIDE,INSIDE_UNCERTAINTY_BAND,NONE,SINGLE_COMPONENT,UNRESOLVED,,INSIDE_THE_MEASURED_UNCERTAINTY_BAND
h6000_q-000611_r+000894,OCEAN,False,0.193563,3.695227,3.689331,0.005896,hsub_european_mainland,lfr_83d7ad1bf8a515,0.0,0.0,0.0,3.689331,OUTSIDE,INSIDE_UNCERTAINTY_BAND,NONE,MIXED_WITH_OTHER_COMPONENT,UNRESOLVED,,INSIDE_THE_MEASURED_UNCERTAINTY_BAND
h6000_q-000611_r+001036,OCEAN,False,0.313726,5.152005,5.150379,0.001626,hsub_european_mainland,lfr_d1e683299a0bc4,0.0,0.0,5.150379,0.0,OUTSIDE,INSIDE_UNCERTAINTY_BAND,NONE,MIXED_WITH_OTHER_COMPONENT,UNRESOLVED,,INSIDE_THE_MEASURED_UNCERTAINTY_BAND
h6000_q-000612_r+000894,OCEAN,False,0.258973,4.941224,4.941224,0.0,hsub_european_mainland,lfr_92ff08e465d2a1,0.0,0.0,0.0,4.941224,OUTSIDE,INSIDE_UNCERTAINTY_BAND,NONE,SINGLE_COMPONENT,UNRESOLVED,,INSIDE_THE_MEASURED_UNCERTAINTY_BAND
h6000_q-000612_r+000895,OCEAN,False,0.245728,4.683503,4.683503,0.0,hsub_european_mainland,lfr_a55f45a31d6a29,0.0,0.0,0.0,4.683503,OUTSIDE,INSIDE_UNCERTAINTY_BAND,NONE,SINGLE_COMPONENT,UNRESOLVED,,INSIDE_THE_MEASURED_UNCERTAINTY_BAND
h6000_q-000613_r+000894,OCEAN,False,0.027266,0.520061,0.515293,0.004767,hsub_european_mainland,lfr_5da82b22644a91,0.0,0.0,0.0,0.515293,OUTSIDE,INSIDE_UNCERTAINTY_BAND,NONE,MIXED_WITH_OTHER_COMPONENT,UNRESOLVED,,INSIDE_THE_MEASURED_UNCERTAINTY_BAND
h6000_q-000613_r+000895,OCEAN,False,0.48322,9.211762,9.211721,4.1e-05,hsub_european_mainland,lfr_c353c9c4b4018d,0.0,0.0,0.0,9.211721,OUTSIDE,INSIDE_UNCERTAINTY_BAND,NONE,MIXED_WITH_OTHER_COMPONENT,UNRESOLVED,,INSIDE_THE_MEASURED_UNCERTAINTY_BAND
h6000_q-000614_r+000893,OCEAN,False,0.03229,0.616559,0.61643,0.000129,hsub_european_mainland,lfr_4eea3d2ee3cbc8,0.0,0.0,0.0,0.61643,OUTSIDE,INSIDE_UNCERTAINTY_BAND,NONE,MIXED_WITH_OTHER_COMPONENT,UNRESOLVED,,INSIDE_THE_MEASURED_UNCERTAINTY_BAND
h6000_q-000614_r+001037,OCEAN,False,0.008608,0.141244,0.141244,0.0,hsub_european_mainland,lfr_9a2fae838abb69,0.0,0.0,0.141244,0.0,OUTSIDE,INSIDE_UNCERTAINTY_BAND,NONE,SINGLE_COMPONENT,UNRESOLVED,,INSIDE_THE_MEASURED_UNCERTAINTY_BAND
h6000_q-000615_r+000893,OCEAN,False,0.221198,4.224257,4.222484,0.001773,hsub_european_mainland,lfr_be4f35718c26f6,0.0,0.0,0.0,4.222484,OUTSIDE,INSIDE_UNCERTAINTY_BAND,NONE,MIXED_WITH_OTHER_COMPONENT,UNRESOLVED,,INSIDE_THE_MEASURED_UNCERTAINTY_BAND
h6000_q-000616_r+000893,OCEAN,False,0.406005,7.754127,7.744633,0.009495,hsub_european_mainland,lfr_540de5ade98542,0.0,0.0,0.0,7.744633,OUTSIDE,INSIDE_UNCERTAINTY_BAND,NONE,MIXED_WITH_OTHER_COMPONENT,UNRESOLVED,,INSIDE_THE_MEASURED_UNCERTAINTY_BAND
h6000_q-000617_r+000892,OCEAN,False,0.018802,0.35936,0.359329,3.1e-05,hsub_european_mainland,lfr_7b4c9fa7cbac2a,0.0,0.0,0.0,0.359329,OUTSIDE,INSIDE_UNCERTAINTY_BAND,NONE,MIXED_WITH_OTHER_COMPONENT,UNRESOLVED,,INSIDE_THE_MEASURED_UNCERTAINTY_BAND
h6000_q-000617_r+000900,OCEAN,False,0.441757,8.380547,8.006084,0.374463,hsub_european_mainland,lfr_d8148da9895106,0.0,0.0,0.0,8.006084,OUTSIDE,INSIDE_UNCERTAINTY_BAND,NONE,MIXED_WITH_OTHER_COMPONENT,UNRESOLVED,,INSIDE_THE_MEASURED_UNCERTAINTY_BAND
h6000_q-000618_r+000893,OCEAN,False,0.008113,0.155022,0.155022,0.0,hsub_european_mainland,lfr_3e6f3f815c9c2d,0.0,0.0,0.0,0.155022,OUTSIDE,INSIDE_UNCERTAINTY_BAND,NONE,SINGLE_COMPONENT,UNRESOLVED,,INSIDE_THE_MEASURED_UNCERTAINTY_BAND
h6000_q-000618_r+000894,OCEAN,False,0.066527,1.269893,1.269893,0.0,hsub_european_mainland,lfr_6ffb4b5d65b027,0.0,0.0,0.0,1.269893,OUTSIDE,INSIDE_UNCERTAINTY_BAND,NONE,SINGLE_COMPONENT,UNRESOLVED,,INSIDE_THE_MEASURED_UNCERTAINTY_BAND
h6000_q-000618_r+000895,OCEAN,False,0.360388,6.870935,6.870935,0.0,hsub_european_mainland,lfr_2fc11e34fe010f,0.0,0.0,0.0,6.870935,OUTSIDE,INSIDE_UNCERTAINTY_BAND,NONE,SINGLE_COMPONENT,UNRESOLVED,,INSIDE_THE_MEASURED_UNCERTAINTY_BAND
h6000_q-000618_r+000900,OCEAN,False,0.256802,4.872363,4.808121,0.064243,hsub_european_mainland,lfr_9c8686d60ea7eb,0.0,0.0,0.0,4.808121,OUTSIDE,INSIDE_UNCERTAINTY_BAND,NONE,MIXED_WITH_OTHER_COMPONENT,UNRESOLVED,,INSIDE_THE_MEASURED_UNCERTAINTY_BAND
h6000_q-000618_r+000902,OCEAN,False,0.080825,1.53064,1.53064,0.0,hsub_european_mainland,lfr_3406f427556cea,0.0,0.0,0.0,1.53064,OUTSIDE,INSIDE_UNCERTAINTY_BAND,NONE,SINGLE_COMPONENT,UNRESOLVED,,INSIDE_THE_MEASURED_UNCERTAINTY_BAND
h6000_q-000618_r+001038,OCEAN,False,0.464371,7.608413,7.608413,0.0,hsub_european_mainland,lfr_88c9a744ebd62b,0.0,0.0,1.619265,0.0,OUTSIDE,INSIDE_UNCERTAINTY_BAND,NONE,SINGLE_COMPONENT,UNRESOLVED,,INSIDE_THE_MEASURED_UNCERTAINTY_BAND
h6000_q-000619_r+000901,OCEAN,False,0.020462,0.387661,0.387661,0.0,hsub_european_mainland,lfr_6b8d8eb80b87d0,0.0,0.0,0.0,0.387661,OUTSIDE,INSIDE_UNCERTAINTY_BAND,NONE,SINGLE_COMPONENT,UNRESOLVED,,INSIDE_THE_MEASURED_UNCERTAINTY_BAND
h6000_q-000620_r+000898,OCEAN,False,0.494578,9.399842,9.399842,0.0,hsub_european_mainland,lfr_32caeafc33a04e,0.0,0.0,0.0,9.399842,OUTSIDE,INSIDE_UNCERTAINTY_BAND,NONE,SINGLE_COMPONENT,UNRESOLVED,,INSIDE_THE_MEASURED_UNCERTAINTY_BAND
h6000_q-000620_r+000900,OCEAN,False,0.445196,8.446419,8.443915,0.002504,hsub_european_mainland,lfr_0dbcc64552ae5e,0.0,0.0,0.0,8.443915,OUTSIDE,INSIDE_UNCERTAINTY_BAND,NONE,MIXED_WITH_OTHER_COMPONENT,UNRESOLVED,,INSIDE_THE_MEASURED_UNCERTAINTY_BAND
h6000_q-000620_r+000903,OCEAN,False,0.319407,6.040414,5.941741,0.098673,hsub_european_mainland,lfr_7f1a008e306b46,0.0,0.0,0.0,5.941741,OUTSIDE,INSIDE_UNCERTAINTY_BAND,NONE,MIXED_WITH_OTHER_COMPONENT,UNRESOLVED,,INSIDE_THE_MEASURED_UNCERTAINTY_BAND
h6000_q-000620_r+000904,OCEAN,False,0.344002,6.447782,1.205525,5.242257,hsub_european_mainland,lfr_76a4683ff1e40e,0.0,0.0,0.0,1.205525,OUTSIDE,INSIDE_UNCERTAINTY_BAND,NONE,MIXED_WITH_OTHER_COMPONENT,UNRESOLVED,,INSIDE_THE_MEASURED_UNCERTAINTY_BAND
h6000_q-000620_r+001039,OCEAN,False,0.073347,1.200722,1.200722,0.0,hsub_european_mainland,lfr_07f7f8b4552179,0.0,0.0,0.271985,0.0,OUTSIDE,INSIDE_UNCERTAINTY_BAND,NONE,SINGLE_COMPONENT,UNRESOLVED,,INSIDE_THE_MEASURED_UNCERTAINTY_BAND
h6000_q-000621_r+000899,OCEAN,False,0.496021,9.417617,9.417617,0.0,hsub_european_mainland,lfr_54d698f06e2c80,0.0,0.0,0.0,9.417617,OUTSIDE,INSIDE_UNCERTAINTY_BAND,NONE,SINGLE_COMPONENT,UNRESOLVED,,INSIDE_THE_MEASURED_UNCERTAINTY_BAND
h6000_q-000621_r+000900,OCEAN,False,0.498766,9.461488,9.461488,0.0,hsub_european_mainland,lfr_56ed266c0f1097,0.0,0.0,0.0,9.461488,OUTSIDE,INSIDE_UNCERTAINTY_BAND,NONE,SINGLE_COMPONENT,UNRESOLVED,,INSIDE_THE_MEASURED_UNCERTAINTY_BAND
h6000_q-000621_r+001039,OCEAN,False,0.036159,0.591961,0.591961,0.0,hsub_european_mainland,lfr_d5385aa02ff556,0.0,0.0,0.591961,0.0,OUTSIDE,INSIDE_UNCERTAINTY_BAND,NONE,SINGLE_COMPONENT,UNRESOLVED,,INSIDE_THE_MEASURED_UNCERTAINTY_BAND
h6000_q-000622_r+000900,OCEAN,False,0.13846,2.625553,2.625107,0.000446,hsub_european_mainland,lfr_2c5734dbbeb463,0.0,0.0,0.0,2.625107,OUTSIDE,INSIDE_UNCERTAINTY_BAND,NONE,MIXED_WITH_OTHER_COMPONENT,UNRESOLVED,,INSIDE_THE_MEASURED_UNCERTAINTY_BAND
h6000_q-000622_r+001039,OCEAN,False,0.021787,0.356688,0.356688,0.0,hsub_european_mainland,lfr_846a1aa754aee8,0.0,0.0,0.334625,0.0,OUTSIDE,INSIDE_UNCERTAINTY_BAND,NONE,SINGLE_COMPONENT,UNRESOLVED,,INSIDE_THE_MEASURED_UNCERTAINTY_BAND
h6000_q-000623_r+001039,OCEAN,False,0.024979,0.408938,0.408938,0.0,hsub_european_mainland,lfr_61cd4d04b205ae,0.0,0.0,0.163637,0.0,OUTSIDE,INSIDE_UNCERTAINTY_BAND,NONE,SINGLE_COMPONENT,UNRESOLVED,,INSIDE_THE_MEASURED_UNCERTAINTY_BAND
h6000_q-000624_r+000900,OCEAN,False,0.2156,4.088461,4.088461,0.0,hsub_european_mainland,lfr_cf75a0ba52c674,0.0,0.0,0.0,4.088461,OUTSIDE,INSIDE_UNCERTAINTY_BAND,NONE,SINGLE_COMPONENT,UNRESOLVED,,INSIDE_THE_MEASURED_UNCERTAINTY_BAND
h6000_q-000624_r+001039,OCEAN,False,0.065162,1.042715,1.033328,0.009388,hsub_european_mainland,lfr_59d934f06fc3bf,0.0,0.0,0.674238,0.0,OUTSIDE,INSIDE_UNCERTAINTY_BAND,NONE,MIXED_WITH_OTHER_COMPONENT,UNRESOLVED,,INSIDE_THE_MEASURED_UNCERTAINTY_BAND
h6000_q-000625_r+001039,OCEAN,False,0.304507,4.982588,4.981805,0.000784,hsub_european_mainland,lfr_8f125000974013,0.0,0.0,3.16583,0.0,OUTSIDE,INSIDE_UNCERTAINTY_BAND,NONE,MIXED_WITH_OTHER_COMPONENT,UNRESOLVED,,INSIDE_THE_MEASURED_UNCERTAINTY_BAND
h6000_q-000630_r+001040,OCEAN,False,0.488578,7.98651,7.98651,0.0,hsub_european_mainland,lfr_475546ab68bd43,0.0,0.0,6.800076,0.0,OUTSIDE,INSIDE_UNCERTAINTY_BAND,NONE,SINGLE_COMPONENT,UNRESOLVED,,INSIDE_THE_MEASURED_UNCERTAINTY_BAND
h6000_q-000632_r+001040,OCEAN,False,0.024687,0.403645,0.343363,0.060282,hsub_european_mainland,lfr_36e94b0dc6dfd5,0.0,0.0,0.343363,0.0,OUTSIDE,INSIDE_UNCERTAINTY_BAND,NONE,MIXED_WITH_OTHER_COMPONENT,UNRESOLVED,,INSIDE_THE_MEASURED_UNCERTAINTY_BAND
h6000_q-000633_r+001039,OCEAN,False,0.234534,3.838691,3.830515,0.008175,hsub_european_mainland,lfr_297755a4de62d1,0.0,0.0,3.830515,0.0,OUTSIDE,INSIDE_UNCERTAINTY_BAND,NONE,MIXED_WITH_OTHER_COMPONENT,UNRESOLVED,,INSIDE_THE_MEASURED_UNCERTAINTY_BAND
h6000_q-000637_r+000945,OCEAN,False,0.260279,4.714497,4.714497,0.0,hsub_european_mainland,lfr_537644681b1663,0.0,0.0,0.0,1.718495,OUTSIDE,INSIDE_UNCERTAINTY_BAND,NONE,SINGLE_COMPONENT,UNRESOLVED,,INSIDE_THE_MEASURED_UNCERTAINTY_BAND
