landmass,land_subject_or_component_id,parent_hex_id,land_fragment_id,canonical_water_type,is_terrestrial_hex,land_area_km2,hex_total_land_km2,land_fraction_of_hex,other_land_in_hex_km2,geometry_sha256,contained_in_parent_hex,mixed_unaudited,geometry_source,identity_algorithm_version,in_mapgen024_gap_pool,production_decision
Great Britain,hsub_great_britain_main_island,h6000_q-000747_r+001435,lfr_a418a4f2756c67,OCEAN,False,3.817124042,3.817124042,0.380396,0.0,6fcec54a2346fdeeffdef11891715e1eab96b966d94a58fac7757bd15d1a8918,True,False,"canonical hex polygon INTERSECT canonical OSM land component, unioned inside the hex (overlap-safe)",v1_sha1_hexid_pipe_subjectid,True,ACCEPTED
Great Britain,hsub_great_britain_main_island,h6000_q-000749_r+001438,lfr_e8089b7ce62b8f,OCEAN,False,1.263242157,1.263242157,0.126368,0.0,92a16c2e08a636023ea18be9f9cca8695b0314839e43c8501b45259708ead643,True,False,"canonical hex polygon INTERSECT canonical OSM land component, unioned inside the hex (overlap-safe)",v1_sha1_hexid_pipe_subjectid,True,ACCEPTED
Great Britain,hsub_great_britain_main_island,h6000_q-000750_r+001439,lfr_3ffaf3bd03ecd6,OCEAN,False,1.485632897,1.490955286,0.149327,0.005322389,42e7f7d2f67599d5be05b0f4a97cefdb1fb7134fd0c2798cfe027d0867df374a,True,False,"canonical hex polygon INTERSECT canonical OSM land component, unioned inside the hex (overlap-safe)",v1_sha1_hexid_pipe_subjectid,True,ACCEPTED
Great Britain,hsub_great_britain_main_island,h6000_q-000752_r+001440,lfr_4e73b115eba36b,OCEAN,False,4.101866631,4.101866631,0.411411,0.0,3e1a0af03c588a19e212e3fbad1ccc568d8706da5d99716dc7ee9244f51b81a7,True,False,"canonical hex polygon INTERSECT canonical OSM land component, unioned inside the hex (overlap-safe)",v1_sha1_hexid_pipe_subjectid,True,ACCEPTED
Great Britain,hsub_great_britain_main_island,h6000_q-000751_r+001440,lfr_b5c75eb1c2cc97,OCEAN,False,0.015242215,0.134884679,0.013533,0.119642464,ff634308fc70fddfc50c3d20f2b6e7676646a5d040d23de2cd13f3612dc55d20,True,True,"canonical hex polygon INTERSECT canonical OSM land component, unioned inside the hex (overlap-safe)",v1_sha1_hexid_pipe_subjectid,True,ACCEPTED
Great Britain,hsub_great_britain_main_island,h6000_q-000754_r+001441,lfr_45366d831d5249,OCEAN,False,3.431766103,3.655542284,0.367148,0.223776181,f59bd1997793f5272e24cc059e43108c7ade6795ca29ba1c03ccf564e573b4be,True,True,"canonical hex polygon INTERSECT canonical OSM land component, unioned inside the hex (overlap-safe)",v1_sha1_hexid_pipe_subjectid,True,ACCEPTED
Great Britain,hsub_great_britain_main_island,h6000_q-000753_r+001441,lfr_6c161f8f6780b2,OCEAN,False,0.181302875,0.181302875,0.018208,0.0,c165d5fe901ef4d536d5d41be2a27340387fc06486a68d455e517326d9d82843,True,False,"canonical hex polygon INTERSECT canonical OSM land component, unioned inside the hex (overlap-safe)",v1_sha1_hexid_pipe_subjectid,True,ACCEPTED
Great Britain,hsub_great_britain_main_island,h6000_q-000756_r+001443,lfr_722fe7d076155a,OCEAN,False,0.275560955,0.853089607,0.085899,0.577528652,b6ad4bfbaee6aa4a243e5d585552200cd21586bc6cc1910c0c80a581a67da2fb,True,True,"canonical hex polygon INTERSECT canonical OSM land component, unioned inside the hex (overlap-safe)",v1_sha1_hexid_pipe_subjectid,True,ACCEPTED
Great Britain,hsub_great_britain_main_island,h6000_q-000759_r+001445,lfr_8778ee107b3df4,OCEAN,False,3.008807489,3.008807489,0.30383,0.0,95e6c743bff1e91fa612b8cbf4cf7ed6434400004c860d3cc9e1c725bd2ef6ce,True,False,"canonical hex polygon INTERSECT canonical OSM land component, unioned inside the hex (overlap-safe)",v1_sha1_hexid_pipe_subjectid,True,ACCEPTED
Great Britain,hsub_great_britain_main_island,h6000_q-000760_r+001446,lfr_ba841850b53990,OCEAN,False,3.738377187,3.738377187,0.386629,0.0,e5786c0d9e9684ca53e00cc913f28941b5ae978e071806c9e47a6bd79f86d70b,True,False,"canonical hex polygon INTERSECT canonical OSM land component, unioned inside the hex (overlap-safe)",v1_sha1_hexid_pipe_subjectid,True,ACCEPTED
Great Britain,hsub_great_britain_main_island,h6000_q-000761_r+001447,lfr_2dec277cef9fdb,OCEAN,False,4.636171792,4.636171792,0.469454,0.0,dece23070ed23c7256d00aca615fcb7baab3983e50164d24bc5190afe634ffa1,True,False,"canonical hex polygon INTERSECT canonical OSM land component, unioned inside the hex (overlap-safe)",v1_sha1_hexid_pipe_subjectid,True,ACCEPTED
Great Britain,hsub_great_britain_main_island,h6000_q-000762_r+001448,lfr_ff38164f14233c,OCEAN,False,4.337767373,4.339063577,0.439978,0.001296203,1cd5a777fefe9234c66a6b1b2ae2ef18e50fb6049937451f6890749adfcd757c,True,False,"canonical hex polygon INTERSECT canonical OSM land component, unioned inside the hex (overlap-safe)",v1_sha1_hexid_pipe_subjectid,True,ACCEPTED
Great Britain,hsub_great_britain_main_island,h6000_q-000764_r+001450,lfr_d72c7f9bad385f,OCEAN,False,4.434776626,4.434776626,0.450821,0.0,385fc7e76f81fcfc328867e27a530d9a8190ab6c9b0f1c1f8502c89425042af6,True,False,"canonical hex polygon INTERSECT canonical OSM land component, unioned inside the hex (overlap-safe)",v1_sha1_hexid_pipe_subjectid,True,ACCEPTED
Great Britain,hsub_great_britain_main_island,h6000_q-000763_r+001450,lfr_165aa906f6b80a,OCEAN,False,0.000499818,0.000499818,5.1e-05,0.0,c8145d8db74a2e580d8497f2d627c2d36bcc4c40d05ce1ed6b6003813dc6c3dd,True,False,"canonical hex polygon INTERSECT canonical OSM land component, unioned inside the hex (overlap-safe)",v1_sha1_hexid_pipe_subjectid,True,ACCEPTED
Great Britain,hsub_great_britain_main_island,h6000_q-000765_r+001451,lfr_9436ef66698ce3,OCEAN,False,3.849934821,3.859645709,0.392979,0.009710889,977c407b854929a88688ff62db8081f0bcf263d6b86d12d949b079116ea63979,True,False,"canonical hex polygon INTERSECT canonical OSM land component, unioned inside the hex (overlap-safe)",v1_sha1_hexid_pipe_subjectid,True,ACCEPTED
Great Britain,hsub_great_britain_main_island,h6000_q-000769_r+001452,lfr_b03444cd8823c1,OCEAN,False,4.792620647,4.792816402,0.488528,0.000195755,58094bdcd141605501749dbbd77bdb76f19592f596bcf7c7cfd8f5fa45a632d0,True,False,"canonical hex polygon INTERSECT canonical OSM land component, unioned inside the hex (overlap-safe)",v1_sha1_hexid_pipe_subjectid,True,ACCEPTED
Great Britain,hsub_great_britain_main_island,h6000_q-000768_r+001452,lfr_2b741f387d7ea9,OCEAN,False,2.943877094,2.943877094,0.300037,0.0,0250961a5616c40f127117467804318532ec94328bcc949a965229808e37bef9,True,False,"canonical hex polygon INTERSECT canonical OSM land component, unioned inside the hex (overlap-safe)",v1_sha1_hexid_pipe_subjectid,True,ACCEPTED
Great Britain,hsub_great_britain_main_island,h6000_q-000767_r+001452,lfr_b522296f76dda9,OCEAN,False,3.381318038,3.381318038,0.344634,0.0,a072adcc96caade8161d45f4d4f6e8e6d6b6db0e2ee40e3055a8d9e851739c30,True,False,"canonical hex polygon INTERSECT canonical OSM land component, unioned inside the hex (overlap-safe)",v1_sha1_hexid_pipe_subjectid,True,ACCEPTED
Great Britain,hsub_great_britain_main_island,h6000_q-000766_r+001452,lfr_f7386d8fc1a401,OCEAN,False,0.02992543,0.036108797,0.003679,0.006183367,c7707c67655857ca71261d4b3df808047ec61ebca3b5f6535de604fdfdf20060,True,True,"canonical hex polygon INTERSECT canonical OSM land component, unioned inside the hex (overlap-safe)",v1_sha1_hexid_pipe_subjectid,True,ACCEPTED
Great Britain,hsub_great_britain_main_island,h6000_q-000784_r+001453,lfr_8e637f3525d13f,OCEAN,False,2.901949267,2.901949267,0.29617,0.0,850ec78d5290afa0ce921683383b8a4457ec8a309a4cf62fefbc290276801d14,True,False,"canonical hex polygon INTERSECT canonical OSM land component, unioned inside the hex (overlap-safe)",v1_sha1_hexid_pipe_subjectid,True,ACCEPTED
Great Britain,hsub_great_britain_main_island,h6000_q-000783_r+001453,lfr_29b87c6e736197,OCEAN,False,2.290693224,2.290693224,0.233768,0.0,ac04c57209031d38599c82d929a8035a7176b54315d01d83c518779a5268534f,True,False,"canonical hex polygon INTERSECT canonical OSM land component, unioned inside the hex (overlap-safe)",v1_sha1_hexid_pipe_subjectid,True,ACCEPTED
Great Britain,hsub_great_britain_main_island,h6000_q-000788_r+001454,lfr_a514867ab99aa8,OCEAN,False,3.592036466,3.70652873,0.378802,0.114492264,2031004f004a67f875d989b09795f2d34ce0ed779848f4308a7d202b617b6697,True,True,"canonical hex polygon INTERSECT canonical OSM land component, unioned inside the hex (overlap-safe)",v1_sha1_hexid_pipe_subjectid,True,ACCEPTED
Great Britain,hsub_great_britain_main_island,h6000_q-000787_r+001454,lfr_ee997da7debe83,OCEAN,False,4.5448832,4.5448832,0.464496,0.0,4726dd3165785a7d7bc3ec373277aae8918cf1e7c9242264e692705235426caf,True,False,"canonical hex polygon INTERSECT canonical OSM land component, unioned inside the hex (overlap-safe)",v1_sha1_hexid_pipe_subjectid,True,ACCEPTED
Great Britain,hsub_great_britain_main_island,h6000_q-000786_r+001454,lfr_5f076111abdb53,OCEAN,False,4.565578827,4.565578827,0.466624,0.0,507bd6009b074c23bff56bb91e22046ebb6103c495b57f8f09f960b8f6136cb4,True,False,"canonical hex polygon INTERSECT canonical OSM land component, unioned inside the hex (overlap-safe)",v1_sha1_hexid_pipe_subjectid,True,ACCEPTED
Great Britain,hsub_great_britain_main_island,h6000_q-000785_r+001454,lfr_e13b3d2b6c1522,OCEAN,False,0.149535203,0.149535203,0.015282,0.0,dd27248381a3ba6813f31e30963c3263759328722b048740416214311044def9,True,False,"canonical hex polygon INTERSECT canonical OSM land component, unioned inside the hex (overlap-safe)",v1_sha1_hexid_pipe_subjectid,True,ACCEPTED
Great Britain,hsub_great_britain_main_island,h6000_q-000782_r+001454,lfr_ec7ad8b632791d,OCEAN,False,0.491334325,0.491334325,0.0502,0.0,3ad53a6cfeeb1e975b219716f1b034f54efde11da83d9565b60faad9453174bb,True,False,"canonical hex polygon INTERSECT canonical OSM land component, unioned inside the hex (overlap-safe)",v1_sha1_hexid_pipe_subjectid,True,ACCEPTED
Great Britain,hsub_great_britain_main_island,h6000_q-000781_r+001454,lfr_1ae64122696d7d,OCEAN,False,3.573953464,3.573953464,0.365287,0.0,b2c8b60c8f8edfee6327dcf3b6c4f75097fa80256a18903573b59e14341736c3,True,False,"canonical hex polygon INTERSECT canonical OSM land component, unioned inside the hex (overlap-safe)",v1_sha1_hexid_pipe_subjectid,True,ACCEPTED
Great Britain,hsub_great_britain_main_island,h6000_q-000772_r+001454,lfr_b0308810480436,OCEAN,False,2.335187945,2.335187945,0.238653,0.0,b0997a68b07db1fa57f58fee6fd0e2d8f8569748622cd843fd5d2e8ae8791d1f,True,False,"canonical hex polygon INTERSECT canonical OSM land component, unioned inside the hex (overlap-safe)",v1_sha1_hexid_pipe_subjectid,True,ACCEPTED
Great Britain,hsub_great_britain_main_island,h6000_q-000793_r+001455,lfr_eada586243329a,OCEAN,False,3.265033406,3.265033406,0.33412,0.0,f51a17dfba4592072ec9d90031b4efac40406a750fb9bf33b914e42ec5a2074a,True,False,"canonical hex polygon INTERSECT canonical OSM land component, unioned inside the hex (overlap-safe)",v1_sha1_hexid_pipe_subjectid,True,ACCEPTED
Great Britain,hsub_great_britain_main_island,h6000_q-000792_r+001455,lfr_eee79914ff4566,OCEAN,False,0.713546288,0.713546288,0.073002,0.0,0ba13a563eab7cd4142f98784c3f65a23506383d9465e06de4828551dffeb49c,True,False,"canonical hex polygon INTERSECT canonical OSM land component, unioned inside the hex (overlap-safe)",v1_sha1_hexid_pipe_subjectid,True,ACCEPTED
Great Britain,hsub_great_britain_main_island,h6000_q-000791_r+001455,lfr_ddddbeae8e5de3,OCEAN,False,2.26146702,2.26146702,0.231598,0.0,eea93fb285130408951e399215fe4bc5534496d1ec331f9360d38f7e2231850d,True,False,"canonical hex polygon INTERSECT canonical OSM land component, unioned inside the hex (overlap-safe)",v1_sha1_hexid_pipe_subjectid,True,ACCEPTED
Great Britain,hsub_great_britain_main_island,h6000_q-000790_r+001455,lfr_4ed2c3bd5a9774,OCEAN,False,1.130665971,1.138455564,0.116523,0.007789592,eb22c3f26eabdbb63ba0478d535a3245f613f4c70e703643dd834a3ed64eb99b,True,False,"canonical hex polygon INTERSECT canonical OSM land component, unioned inside the hex (overlap-safe)",v1_sha1_hexid_pipe_subjectid,True,ACCEPTED
Great Britain,hsub_great_britain_main_island,h6000_q-000781_r+001455,lfr_170bed7aa9f8d9,OCEAN,False,3.659881881,3.659881881,0.374587,0.0,7ca4035a6fecc047d756428526758b1699417c90d61fe2fa5b03e1d312df3dfe,True,False,"canonical hex polygon INTERSECT canonical OSM land component, unioned inside the hex (overlap-safe)",v1_sha1_hexid_pipe_subjectid,True,ACCEPTED
Great Britain,hsub_great_britain_main_island,h6000_q-000775_r+001455,lfr_f7b04943116258,OCEAN,False,2.86716681,2.86716681,0.293409,0.0,f548701a1a2f5cfee5c5c8662b5f08b2eff3e2389a4ce480f10d1034e21a2166,True,False,"canonical hex polygon INTERSECT canonical OSM land component, unioned inside the hex (overlap-safe)",v1_sha1_hexid_pipe_subjectid,True,ACCEPTED
Great Britain,hsub_great_britain_main_island,h6000_q-000774_r+001455,lfr_70c9f8452f1dc3,OCEAN,False,1.682719161,1.695629085,0.173507,0.012909924,390f866d1c2f1f4669a15cc4168f1690af15e7d4f5e3da67d14f00362fe41a3a,True,False,"canonical hex polygon INTERSECT canonical OSM land component, unioned inside the hex (overlap-safe)",v1_sha1_hexid_pipe_subjectid,True,ACCEPTED
Great Britain,hsub_great_britain_main_island,h6000_q-000797_r+001456,lfr_ef22c7da89982a,OCEAN,False,4.530965656,4.530965656,0.464404,0.0,f61e140eb22f1ee5a2ebb4cdf79395d9080268b27e0fa2d841a03e9fe418cae2,True,False,"canonical hex polygon INTERSECT canonical OSM land component, unioned inside the hex (overlap-safe)",v1_sha1_hexid_pipe_subjectid,True,ACCEPTED
Great Britain,hsub_great_britain_main_island,h6000_q-000796_r+001456,lfr_00a232d69a5a7c,OCEAN,False,1.528770865,1.528770865,0.156734,0.0,3c658cb9af7cf47dd8656070aad17de493ada03493309e1cc37812a1d40ba796,True,False,"canonical hex polygon INTERSECT canonical OSM land component, unioned inside the hex (overlap-safe)",v1_sha1_hexid_pipe_subjectid,True,ACCEPTED
Great Britain,hsub_great_britain_main_island,h6000_q-000795_r+001456,lfr_244cee06ab93e6,OCEAN,False,0.63037266,0.63037266,0.064654,0.0,6987b835c955a65db2bfa6c266efc8fef32f05d4ca500bbb39150734cd2c05f4,True,False,"canonical hex polygon INTERSECT canonical OSM land component, unioned inside the hex (overlap-safe)",v1_sha1_hexid_pipe_subjectid,True,ACCEPTED
Great Britain,hsub_great_britain_main_island,h6000_q-000794_r+001456,lfr_5c5012f363edd1,OCEAN,False,1.558454315,1.558454315,0.159823,0.0,9832da76da4de384e448f1a545212ed203c7a028f4f20b4d29985609e60e55be,True,False,"canonical hex polygon INTERSECT canonical OSM land component, unioned inside the hex (overlap-safe)",v1_sha1_hexid_pipe_subjectid,True,ACCEPTED
Great Britain,hsub_great_britain_main_island,h6000_q-000793_r+001456,lfr_c25247a71d1e4a,OCEAN,False,4.643649801,4.643649801,0.476155,0.0,ac99aa279f487162d8f367861652b36f0c1a869f49b5922ca3b3c11a67dfa25b,True,False,"canonical hex polygon INTERSECT canonical OSM land component, unioned inside the hex (overlap-safe)",v1_sha1_hexid_pipe_subjectid,True,ACCEPTED
Great Britain,hsub_great_britain_main_island,h6000_q-000789_r+001456,lfr_c4fa34be5517ed,OCEAN,False,0.471388392,0.593888902,0.060894,0.122500509,a1642fbd9f0e741e7efde5f9adb3ef3e89605839418be815e8291ff427bbe8c0,True,True,"canonical hex polygon INTERSECT canonical OSM land component, unioned inside the hex (overlap-safe)",v1_sha1_hexid_pipe_subjectid,True,ACCEPTED
Great Britain,hsub_great_britain_main_island,h6000_q-000781_r+001456,lfr_5735a7d24aae95,OCEAN,False,4.684722917,4.684722917,0.48011,0.0,6db215260616becdaab38179d499ca52001e4d4ff7c77c3eead7e4a680a8894a,True,False,"canonical hex polygon INTERSECT canonical OSM land component, unioned inside the hex (overlap-safe)",v1_sha1_hexid_pipe_subjectid,True,ACCEPTED
Great Britain,hsub_great_britain_main_island,h6000_q-000776_r+001456,lfr_db61296e12a942,OCEAN,False,1.149542457,1.149542457,0.117797,0.0,970ca2da5838ca4add47919852de8dbb9f4b354955b1604d97f5a24b65304712,True,False,"canonical hex polygon INTERSECT canonical OSM land component, unioned inside the hex (overlap-safe)",v1_sha1_hexid_pipe_subjectid,True,ACCEPTED
Great Britain,hsub_great_britain_main_island,h6000_q-000788_r+001457,lfr_47d582f6426371,OCEAN,False,4.861408352,4.862591947,0.499271,0.001183596,d3122f618dcb43379252d83c0abc6af02369741c928354ba1df493f2535ae6dc,True,False,"canonical hex polygon INTERSECT canonical OSM land component, unioned inside the hex (overlap-safe)",v1_sha1_hexid_pipe_subjectid,True,ACCEPTED
Great Britain,hsub_great_britain_main_island,h6000_q-000787_r+001457,lfr_40da611ad7eba7,OCEAN,False,0.603054794,0.603526424,0.061969,0.00047163,78c8ebb47e70ee674d60c0051399a82281c6aaaa3e171f089c6ff48b93dab5b6,True,False,"canonical hex polygon INTERSECT canonical OSM land component, unioned inside the hex (overlap-safe)",v1_sha1_hexid_pipe_subjectid,True,ACCEPTED
Great Britain,hsub_great_britain_main_island,h6000_q-000781_r+001457,lfr_ea2d30a2e769fc,OCEAN,False,1.940074741,1.940074741,0.206983,0.0,93d3ae3e4dbc0bf381514c578a208526ecdeb1b2b7a4931efcbded6963e0515e,True,False,"canonical hex polygon INTERSECT canonical OSM land component, unioned inside the hex (overlap-safe)",v1_sha1_hexid_pipe_subjectid,True,ACCEPTED
Great Britain,hsub_great_britain_main_island,h6000_q-000779_r+001457,lfr_0377f6a5ddf22a,OCEAN,False,4.032555492,4.113514878,0.422104,0.080959387,b8882f8dafb56cb374010080c1ede60385f1e88515876b3ec6605804171a9c59,True,False,"canonical hex polygon INTERSECT canonical OSM land component, unioned inside the hex (overlap-safe)",v1_sha1_hexid_pipe_subjectid,True,ACCEPTED
Great Britain,hsub_great_britain_main_island,h6000_q-000778_r+001457,lfr_e7ff85018e5d57,OCEAN,False,3.560572031,3.572571999,0.366582,0.011999968,34dbcb11a3764aab91d87f3cdd87847f298f38cce8f76ec4cb601605c0d46741,True,False,"canonical hex polygon INTERSECT canonical OSM land component, unioned inside the hex (overlap-safe)",v1_sha1_hexid_pipe_subjectid,True,ACCEPTED
Great Britain,hsub_great_britain_main_island,h6000_q-000777_r+001457,lfr_2c9c8bd7da5b44,OCEAN,False,0.20065749,0.205387903,0.021076,0.004730413,cbbd0945468733fdd142f3c6a1623d88487c5819f7ef05e1ab20661e131cdd43,True,True,"canonical hex polygon INTERSECT canonical OSM land component, unioned inside the hex (overlap-safe)",v1_sha1_hexid_pipe_subjectid,True,ACCEPTED
Great Britain,hsub_great_britain_main_island,h6000_q-000787_r+001459,lfr_14d418dcc47e15,OCEAN,False,0.049107809,0.049107809,0.005057,0.0,f8d69f6410ea478bccdacfad5eab6b9aabdace2780a1427a7ff0cf87d336ff47,True,False,"canonical hex polygon INTERSECT canonical OSM land component, unioned inside the hex (overlap-safe)",v1_sha1_hexid_pipe_subjectid,True,ACCEPTED
Great Britain,hsub_great_britain_main_island,h6000_q-000787_r+001460,lfr_9fcd984a61ba32,OCEAN,False,2.207125671,2.207125671,0.22755,0.0,b33274ef04661f6d8ec064fd4a7e51a794ccb75b20c05ce93e82c3dd32b552cc,True,False,"canonical hex polygon INTERSECT canonical OSM land component, unioned inside the hex (overlap-safe)",v1_sha1_hexid_pipe_subjectid,True,ACCEPTED
Great Britain,hsub_great_britain_main_island,h6000_q-000786_r+001461,lfr_52b63c06f269f4,OCEAN,False,0.003033419,0.003033419,0.000313,0.0,7e9c80fe7d752235c26688b8e4af5f5c2002cfeeac226003b140034682f2519b,True,False,"canonical hex polygon INTERSECT canonical OSM land component, unioned inside the hex (overlap-safe)",v1_sha1_hexid_pipe_subjectid,True,ACCEPTED
Great Britain,hsub_great_britain_main_island,h6000_q-000786_r+001462,lfr_50e5bce2df3f25,OCEAN,False,0.53715901,0.53715901,0.055527,0.0,82f16c3dbdffc5cc2d1bf5233e4e12c450f518af77c1917f1034d43d500f7039,True,False,"canonical hex polygon INTERSECT canonical OSM land component, unioned inside the hex (overlap-safe)",v1_sha1_hexid_pipe_subjectid,True,ACCEPTED
Great Britain,hsub_great_britain_main_island,h6000_q-000783_r+001462,lfr_6c0d157b06dedf,OCEAN,False,4.659203103,4.659203103,0.494914,0.0,c6ac3a0c24a0d8ea6a738c43aff3d315a871c4374a7ee4b79ed268c8d3adb9d7,True,False,"canonical hex polygon INTERSECT canonical OSM land component, unioned inside the hex (overlap-safe)",v1_sha1_hexid_pipe_subjectid,True,ACCEPTED
Great Britain,hsub_great_britain_main_island,h6000_q-000782_r+001462,lfr_fe8a3798c4921f,OCEAN,False,0.107366333,0.107366333,0.011102,0.0,9aec826a90b298a3d04c242d10fcba22ee587e565c75355ebf18b33f354677cc,True,False,"canonical hex polygon INTERSECT canonical OSM land component, unioned inside the hex (overlap-safe)",v1_sha1_hexid_pipe_subjectid,True,ACCEPTED
