territorial_target_type,territorial_target_id,controller_scenario_polity_id,control_status,notes,old_status,old_controller,old_promotion_id,old_uncertainty_km,revision_id,reason,change,new_promotion_id,new_uncertainty_km
TERRESTRIAL_HEX,h6000_q-000595_r+000878,sp_fef06587fead,CONTROLLED,"land inside the Portuguese safe interior (v3); 19.39 of 19.39 km2 of the hex's canonical land, largest unioned share",,,,,,,INSERTED,promo_b68466ea22a9,12.33
TERRESTRIAL_HEX,h6000_q-000595_r+000879,sp_fef06587fead,CONTROLLED,"land inside the Portuguese safe interior (v3); 19.37 of 19.37 km2 of the hex's canonical land, largest unioned share",,,,,,,INSERTED,promo_b68466ea22a9,12.33
TERRESTRIAL_HEX,h6000_q-000595_r+000880,sp_fef06587fead,CONTROLLED,"land inside the Portuguese safe interior (v3); 19.35 of 19.35 km2 of the hex's canonical land, largest unioned share",,,,,,,INSERTED,promo_b68466ea22a9,12.33
TERRESTRIAL_HEX,h6000_q-000595_r+000881,sp_fef06587fead,CONTROLLED,"land inside the Portuguese safe interior (v3); 19.33 of 19.33 km2 of the hex's canonical land, largest unioned share",,,,,,,INSERTED,promo_b68466ea22a9,12.33
TERRESTRIAL_HEX,h6000_q-000595_r+000882,sp_fef06587fead,CONTROLLED,"land inside the Portuguese safe interior (v3); 19.31 of 19.31 km2 of the hex's canonical land, largest unioned share",,,,,,,INSERTED,promo_b68466ea22a9,12.33
TERRESTRIAL_HEX,h6000_q-000595_r+000883,sp_fef06587fead,CONTROLLED,"land inside the Portuguese safe interior (v3); 19.30 of 19.30 km2 of the hex's canonical land, largest unioned share",,,,,,,INSERTED,promo_b68466ea22a9,12.33
TERRESTRIAL_HEX,h6000_q-000595_r+000884,sp_fef06587fead,CONTROLLED,"land inside the Portuguese safe interior (v3); 19.28 of 19.28 km2 of the hex's canonical land, largest unioned share",,,,,,,INSERTED,promo_b68466ea22a9,12.33
TERRESTRIAL_HEX,h6000_q-000595_r+000885,sp_fef06587fead,CONTROLLED,"land inside the Portuguese safe interior (v3); 19.26 of 19.26 km2 of the hex's canonical land, largest unioned share",,,,,,,INSERTED,promo_b68466ea22a9,12.33
TERRESTRIAL_HEX,h6000_q-000595_r+000886,sp_fef06587fead,CONTROLLED,"land inside the Portuguese safe interior (v3); 19.24 of 19.24 km2 of the hex's canonical land, largest unioned share",,,,,,,INSERTED,promo_b68466ea22a9,12.33
TERRESTRIAL_HEX,h6000_q-000595_r+000887,sp_fef06587fead,CONTROLLED,"land inside the Portuguese safe interior (v3); 19.22 of 19.22 km2 of the hex's canonical land, largest unioned share",,,,,,,INSERTED,promo_b68466ea22a9,12.33
TERRESTRIAL_HEX,h6000_q-000595_r+000888,sp_fef06587fead,CONTROLLED,"land inside the Portuguese safe interior (v3); 19.20 of 19.20 km2 of the hex's canonical land, largest unioned share",,,,,,,INSERTED,promo_b68466ea22a9,12.33
TERRESTRIAL_HEX,h6000_q-000595_r+000893,sp_fef06587fead,CONTROLLED,"land inside the Portuguese safe interior (v3); 19.10 of 19.10 km2 of the hex's canonical land, largest unioned share",,,,,,,INSERTED,promo_b68466ea22a9,12.33
TERRESTRIAL_HEX,h6000_q-000595_r+000894,sp_fef06587fead,CONTROLLED,"land inside the Portuguese safe interior (v3); 19.08 of 19.08 km2 of the hex's canonical land, largest unioned share",,,,,,,INSERTED,promo_b68466ea22a9,12.33
TERRESTRIAL_HEX,h6000_q-000595_r+000895,sp_fef06587fead,CONTROLLED,"land inside the Portuguese safe interior (v3); 19.07 of 19.07 km2 of the hex's canonical land, largest unioned share",,,,,,,INSERTED,promo_b68466ea22a9,12.33
TERRESTRIAL_HEX,h6000_q-000595_r+000896,sp_fef06587fead,CONTROLLED,"land inside the Portuguese safe interior (v3); 19.05 of 19.05 km2 of the hex's canonical land, largest unioned share",,,,,,,INSERTED,promo_b68466ea22a9,12.33
TERRESTRIAL_HEX,h6000_q-000596_r+000875,sp_fef06587fead,CONTROLLED,"land inside the Portuguese safe interior (v3); 17.80 of 19.45 km2 of the hex's canonical land, largest unioned share",,,,,,,INSERTED,promo_b68466ea22a9,12.33
TERRESTRIAL_HEX,h6000_q-000596_r+000876,sp_fef06587fead,CONTROLLED,"land inside the Portuguese safe interior (v3); 19.43 of 19.43 km2 of the hex's canonical land, largest unioned share",,,,,,,INSERTED,promo_b68466ea22a9,12.33
TERRESTRIAL_HEX,h6000_q-000596_r+000877,sp_fef06587fead,CONTROLLED,"land inside the Portuguese safe interior (v3); 19.41 of 19.41 km2 of the hex's canonical land, largest unioned share",,,,,,,INSERTED,promo_b68466ea22a9,12.33
TERRESTRIAL_HEX,h6000_q-000596_r+000878,sp_fef06587fead,CONTROLLED,"land inside the Portuguese safe interior (v3); 19.39 of 19.39 km2 of the hex's canonical land, largest unioned share",,,,,,,INSERTED,promo_b68466ea22a9,12.33
TERRESTRIAL_HEX,h6000_q-000596_r+000879,sp_fef06587fead,CONTROLLED,"land inside the Portuguese safe interior (v3); 19.37 of 19.37 km2 of the hex's canonical land, largest unioned share",,,,,,,INSERTED,promo_b68466ea22a9,12.33
TERRESTRIAL_HEX,h6000_q-000596_r+000880,sp_fef06587fead,CONTROLLED,"land inside the Portuguese safe interior (v3); 19.35 of 19.35 km2 of the hex's canonical land, largest unioned share",,,,,,,INSERTED,promo_b68466ea22a9,12.33
TERRESTRIAL_HEX,h6000_q-000596_r+000881,sp_fef06587fead,CONTROLLED,"land inside the Portuguese safe interior (v3); 19.33 of 19.33 km2 of the hex's canonical land, largest unioned share",,,,,,,INSERTED,promo_b68466ea22a9,12.33
TERRESTRIAL_HEX,h6000_q-000596_r+000882,sp_fef06587fead,CONTROLLED,"land inside the Portuguese safe interior (v3); 19.31 of 19.31 km2 of the hex's canonical land, largest unioned share",,,,,,,INSERTED,promo_b68466ea22a9,12.33
TERRESTRIAL_HEX,h6000_q-000596_r+000883,sp_fef06587fead,CONTROLLED,"land inside the Portuguese safe interior (v3); 19.30 of 19.30 km2 of the hex's canonical land, largest unioned share",,,,,,,INSERTED,promo_b68466ea22a9,12.33
TERRESTRIAL_HEX,h6000_q-000596_r+000884,sp_fef06587fead,CONTROLLED,"land inside the Portuguese safe interior (v3); 19.28 of 19.28 km2 of the hex's canonical land, largest unioned share",,,,,,,INSERTED,promo_b68466ea22a9,12.33
TERRESTRIAL_HEX,h6000_q-000596_r+000885,sp_fef06587fead,CONTROLLED,"land inside the Portuguese safe interior (v3); 19.26 of 19.26 km2 of the hex's canonical land, largest unioned share",,,,,,,INSERTED,promo_b68466ea22a9,12.33
TERRESTRIAL_HEX,h6000_q-000596_r+000886,sp_fef06587fead,CONTROLLED,"land inside the Portuguese safe interior (v3); 19.24 of 19.24 km2 of the hex's canonical land, largest unioned share",,,,,,,INSERTED,promo_b68466ea22a9,12.33
TERRESTRIAL_HEX,h6000_q-000596_r+000887,sp_fef06587fead,CONTROLLED,"land inside the Portuguese safe interior (v3); 19.22 of 19.22 km2 of the hex's canonical land, largest unioned share",,,,,,,INSERTED,promo_b68466ea22a9,12.33
TERRESTRIAL_HEX,h6000_q-000596_r+000888,sp_fef06587fead,CONTROLLED,"land inside the Portuguese safe interior (v3); 19.20 of 19.20 km2 of the hex's canonical land, largest unioned share",,,,,,,INSERTED,promo_b68466ea22a9,12.33
TERRESTRIAL_HEX,h6000_q-000596_r+000889,sp_fef06587fead,CONTROLLED,"land inside the Portuguese safe interior (v3); 19.18 of 19.18 km2 of the hex's canonical land, largest unioned share",,,,,,,INSERTED,promo_b68466ea22a9,12.33
TERRESTRIAL_HEX,h6000_q-000596_r+000893,sp_fef06587fead,CONTROLLED,"land inside the Portuguese safe interior (v3); 19.10 of 19.10 km2 of the hex's canonical land, largest unioned share",,,,,,,INSERTED,promo_b68466ea22a9,12.33
TERRESTRIAL_HEX,h6000_q-000596_r+000894,sp_fef06587fead,CONTROLLED,"land inside the Portuguese safe interior (v3); 19.08 of 19.08 km2 of the hex's canonical land, largest unioned share",,,,,,,INSERTED,promo_b68466ea22a9,12.33
TERRESTRIAL_HEX,h6000_q-000596_r+000895,sp_fef06587fead,CONTROLLED,"land inside the Portuguese safe interior (v3); 19.07 of 19.07 km2 of the hex's canonical land, largest unioned share",,,,,,,INSERTED,promo_b68466ea22a9,12.33
TERRESTRIAL_HEX,h6000_q-000596_r+000896,sp_fef06587fead,CONTROLLED,"land inside the Portuguese safe interior (v3); 19.05 of 19.05 km2 of the hex's canonical land, largest unioned share",,,,,,,INSERTED,promo_b68466ea22a9,12.33
TERRESTRIAL_HEX,h6000_q-000596_r+000897,sp_fef06587fead,CONTROLLED,"land inside the Portuguese safe interior (v3); 19.03 of 19.03 km2 of the hex's canonical land, largest unioned share",,,,,,,INSERTED,promo_b68466ea22a9,12.33
TERRESTRIAL_HEX,h6000_q-000597_r+000876,sp_fef06587fead,CONTROLLED,"land inside the Portuguese safe interior (v3); 8.02 of 19.43 km2 of the hex's canonical land, largest unioned share",,,,,,,INSERTED,promo_b68466ea22a9,12.33
TERRESTRIAL_HEX,h6000_q-000597_r+000877,sp_fef06587fead,CONTROLLED,"land inside the Portuguese safe interior (v3); 18.61 of 19.41 km2 of the hex's canonical land, largest unioned share",,,,,,,INSERTED,promo_b68466ea22a9,12.33
TERRESTRIAL_HEX,h6000_q-000597_r+000878,sp_fef06587fead,CONTROLLED,"land inside the Portuguese safe interior (v3); 19.27 of 19.39 km2 of the hex's canonical land, largest unioned share",,,,,,,INSERTED,promo_b68466ea22a9,12.33
TERRESTRIAL_HEX,h6000_q-000597_r+000879,sp_fef06587fead,CONTROLLED,"land inside the Portuguese safe interior (v3); 19.37 of 19.37 km2 of the hex's canonical land, largest unioned share",,,,,,,INSERTED,promo_b68466ea22a9,12.33
TERRESTRIAL_HEX,h6000_q-000597_r+000880,sp_fef06587fead,CONTROLLED,"land inside the Portuguese safe interior (v3); 19.35 of 19.35 km2 of the hex's canonical land, largest unioned share",,,,,,,INSERTED,promo_b68466ea22a9,12.33
TERRESTRIAL_HEX,h6000_q-000597_r+000881,sp_fef06587fead,CONTROLLED,"land inside the Portuguese safe interior (v3); 19.33 of 19.33 km2 of the hex's canonical land, largest unioned share",,,,,,,INSERTED,promo_b68466ea22a9,12.33
TERRESTRIAL_HEX,h6000_q-000597_r+000882,sp_fef06587fead,CONTROLLED,"land inside the Portuguese safe interior (v3); 19.31 of 19.31 km2 of the hex's canonical land, largest unioned share",,,,,,,INSERTED,promo_b68466ea22a9,12.33
TERRESTRIAL_HEX,h6000_q-000597_r+000883,sp_fef06587fead,CONTROLLED,"land inside the Portuguese safe interior (v3); 19.30 of 19.30 km2 of the hex's canonical land, largest unioned share",,,,,,,INSERTED,promo_b68466ea22a9,12.33
TERRESTRIAL_HEX,h6000_q-000597_r+000884,sp_fef06587fead,CONTROLLED,"land inside the Portuguese safe interior (v3); 19.28 of 19.28 km2 of the hex's canonical land, largest unioned share",,,,,,,INSERTED,promo_b68466ea22a9,12.33
TERRESTRIAL_HEX,h6000_q-000597_r+000885,sp_fef06587fead,CONTROLLED,"land inside the Portuguese safe interior (v3); 19.26 of 19.26 km2 of the hex's canonical land, largest unioned share",,,,,,,INSERTED,promo_b68466ea22a9,12.33
TERRESTRIAL_HEX,h6000_q-000597_r+000886,sp_fef06587fead,CONTROLLED,"land inside the Portuguese safe interior (v3); 19.24 of 19.24 km2 of the hex's canonical land, largest unioned share",,,,,,,INSERTED,promo_b68466ea22a9,12.33
TERRESTRIAL_HEX,h6000_q-000597_r+000887,sp_fef06587fead,CONTROLLED,"land inside the Portuguese safe interior (v3); 19.22 of 19.22 km2 of the hex's canonical land, largest unioned share",,,,,,,INSERTED,promo_b68466ea22a9,12.33
TERRESTRIAL_HEX,h6000_q-000597_r+000888,sp_fef06587fead,CONTROLLED,"land inside the Portuguese safe interior (v3); 19.20 of 19.20 km2 of the hex's canonical land, largest unioned share",,,,,,,INSERTED,promo_b68466ea22a9,12.33
TERRESTRIAL_HEX,h6000_q-000597_r+000889,sp_fef06587fead,CONTROLLED,"land inside the Portuguese safe interior (v3); 19.18 of 19.18 km2 of the hex's canonical land, largest unioned share",,,,,,,INSERTED,promo_b68466ea22a9,12.33
TERRESTRIAL_HEX,h6000_q-000597_r+000890,sp_fef06587fead,CONTROLLED,"land inside the Portuguese safe interior (v3); 19.16 of 19.16 km2 of the hex's canonical land, largest unioned share",,,,,,,INSERTED,promo_b68466ea22a9,12.33
TERRESTRIAL_HEX,h6000_q-000597_r+000891,sp_fef06587fead,CONTROLLED,"land inside the Portuguese safe interior (v3); 19.14 of 19.14 km2 of the hex's canonical land, largest unioned share",,,,,,,INSERTED,promo_b68466ea22a9,12.33
TERRESTRIAL_HEX,h6000_q-000597_r+000893,sp_fef06587fead,CONTROLLED,"land inside the Portuguese safe interior (v3); 19.10 of 19.10 km2 of the hex's canonical land, largest unioned share",,,,,,,INSERTED,promo_b68466ea22a9,12.33
TERRESTRIAL_HEX,h6000_q-000597_r+000894,sp_fef06587fead,CONTROLLED,"land inside the Portuguese safe interior (v3); 19.08 of 19.08 km2 of the hex's canonical land, largest unioned share",,,,,,,INSERTED,promo_b68466ea22a9,12.33
TERRESTRIAL_HEX,h6000_q-000597_r+000895,sp_fef06587fead,CONTROLLED,"land inside the Portuguese safe interior (v3); 19.07 of 19.07 km2 of the hex's canonical land, largest unioned share",,,,,,,INSERTED,promo_b68466ea22a9,12.33
TERRESTRIAL_HEX,h6000_q-000597_r+000896,sp_fef06587fead,CONTROLLED,"land inside the Portuguese safe interior (v3); 19.05 of 19.05 km2 of the hex's canonical land, largest unioned share",,,,,,,INSERTED,promo_b68466ea22a9,12.33
TERRESTRIAL_HEX,h6000_q-000597_r+000897,sp_fef06587fead,CONTROLLED,"land inside the Portuguese safe interior (v3); 19.03 of 19.03 km2 of the hex's canonical land, largest unioned share",,,,,,,INSERTED,promo_b68466ea22a9,12.33
TERRESTRIAL_HEX,h6000_q-000597_r+000898,sp_fef06587fead,CONTROLLED,"land inside the Portuguese safe interior (v3); 19.01 of 19.01 km2 of the hex's canonical land, largest unioned share",,,,,,,INSERTED,promo_b68466ea22a9,12.33
TERRESTRIAL_HEX,h6000_q-000597_r+000899,sp_fef06587fead,CONTROLLED,"land inside the Portuguese safe interior (v3); 18.99 of 18.99 km2 of the hex's canonical land, largest unioned share",,,,,,,INSERTED,promo_b68466ea22a9,12.33
TERRESTRIAL_HEX,h6000_q-000598_r+000877,sp_fef06587fead,CONTROLLED,"land inside the Portuguese safe interior (v3); 0.51 of 19.41 km2 of the hex's canonical land, largest unioned share",,,,,,,INSERTED,promo_b68466ea22a9,12.33
TERRESTRIAL_HEX,h6000_q-000598_r+000878,sp_fef06587fead,CONTROLLED,"land inside the Portuguese safe interior (v3); 0.97 of 19.39 km2 of the hex's canonical land, largest unioned share",,,,,,,INSERTED,promo_b68466ea22a9,12.33
TERRESTRIAL_HEX,h6000_q-000598_r+000879,sp_fef06587fead,CONTROLLED,"land inside the Portuguese safe interior (v3); 6.22 of 19.37 km2 of the hex's canonical land, largest unioned share",,,,,,,INSERTED,promo_b68466ea22a9,12.33
TERRESTRIAL_HEX,h6000_q-000598_r+000880,sp_fef06587fead,CONTROLLED,"land inside the Portuguese safe interior (v3); 17.52 of 19.35 km2 of the hex's canonical land, largest unioned share",,,,,,,INSERTED,promo_b68466ea22a9,12.33
TERRESTRIAL_HEX,h6000_q-000598_r+000881,sp_fef06587fead,CONTROLLED,"land inside the Portuguese safe interior (v3); 19.33 of 19.33 km2 of the hex's canonical land, largest unioned share",,,,,,,INSERTED,promo_b68466ea22a9,12.33
TERRESTRIAL_HEX,h6000_q-000598_r+000882,sp_fef06587fead,CONTROLLED,"land inside the Portuguese safe interior (v3); 19.31 of 19.31 km2 of the hex's canonical land, largest unioned share",,,,,,,INSERTED,promo_b68466ea22a9,12.33
TERRESTRIAL_HEX,h6000_q-000598_r+000883,sp_fef06587fead,CONTROLLED,"land inside the Portuguese safe interior (v3); 19.30 of 19.30 km2 of the hex's canonical land, largest unioned share",,,,,,,INSERTED,promo_b68466ea22a9,12.33
TERRESTRIAL_HEX,h6000_q-000598_r+000884,sp_fef06587fead,CONTROLLED,"land inside the Portuguese safe interior (v3); 19.28 of 19.28 km2 of the hex's canonical land, largest unioned share",,,,,,,INSERTED,promo_b68466ea22a9,12.33
TERRESTRIAL_HEX,h6000_q-000598_r+000885,sp_fef06587fead,CONTROLLED,"land inside the Portuguese safe interior (v3); 19.26 of 19.26 km2 of the hex's canonical land, largest unioned share",,,,,,,INSERTED,promo_b68466ea22a9,12.33
TERRESTRIAL_HEX,h6000_q-000598_r+000886,sp_fef06587fead,CONTROLLED,"land inside the Portuguese safe interior (v3); 19.24 of 19.24 km2 of the hex's canonical land, largest unioned share",,,,,,,INSERTED,promo_b68466ea22a9,12.33
TERRESTRIAL_HEX,h6000_q-000598_r+000887,sp_fef06587fead,CONTROLLED,"land inside the Portuguese safe interior (v3); 19.22 of 19.22 km2 of the hex's canonical land, largest unioned share",,,,,,,INSERTED,promo_b68466ea22a9,12.33
TERRESTRIAL_HEX,h6000_q-000598_r+000888,sp_fef06587fead,CONTROLLED,"land inside the Portuguese safe interior (v3); 19.20 of 19.20 km2 of the hex's canonical land, largest unioned share",,,,,,,INSERTED,promo_b68466ea22a9,12.33
TERRESTRIAL_HEX,h6000_q-000598_r+000889,sp_fef06587fead,CONTROLLED,"land inside the Portuguese safe interior (v3); 19.18 of 19.18 km2 of the hex's canonical land, largest unioned share",,,,,,,INSERTED,promo_b68466ea22a9,12.33
TERRESTRIAL_HEX,h6000_q-000598_r+000890,sp_fef06587fead,CONTROLLED,"land inside the Portuguese safe interior (v3); 19.16 of 19.16 km2 of the hex's canonical land, largest unioned share",,,,,,,INSERTED,promo_b68466ea22a9,12.33
TERRESTRIAL_HEX,h6000_q-000598_r+000891,sp_fef06587fead,CONTROLLED,"land inside the Portuguese safe interior (v3); 19.14 of 19.14 km2 of the hex's canonical land, largest unioned share",,,,,,,INSERTED,promo_b68466ea22a9,12.33
TERRESTRIAL_HEX,h6000_q-000598_r+000892,sp_fef06587fead,CONTROLLED,"land inside the Portuguese safe interior (v3); 19.12 of 19.12 km2 of the hex's canonical land, largest unioned share",,,,,,,INSERTED,promo_b68466ea22a9,12.33
TERRESTRIAL_HEX,h6000_q-000598_r+000893,sp_fef06587fead,CONTROLLED,"land inside the Portuguese safe interior (v3); 19.10 of 19.10 km2 of the hex's canonical land, largest unioned share",,,,,,,INSERTED,promo_b68466ea22a9,12.33
TERRESTRIAL_HEX,h6000_q-000598_r+000894,sp_fef06587fead,CONTROLLED,"land inside the Portuguese safe interior (v3); 19.08 of 19.08 km2 of the hex's canonical land, largest unioned share",,,,,,,INSERTED,promo_b68466ea22a9,12.33
TERRESTRIAL_HEX,h6000_q-000598_r+000895,sp_fef06587fead,CONTROLLED,"land inside the Portuguese safe interior (v3); 19.07 of 19.07 km2 of the hex's canonical land, largest unioned share",,,,,,,INSERTED,promo_b68466ea22a9,12.33
TERRESTRIAL_HEX,h6000_q-000598_r+000896,sp_fef06587fead,CONTROLLED,"land inside the Portuguese safe interior (v3); 19.05 of 19.05 km2 of the hex's canonical land, largest unioned share",,,,,,,INSERTED,promo_b68466ea22a9,12.33
TERRESTRIAL_HEX,h6000_q-000598_r+000897,sp_fef06587fead,CONTROLLED,"land inside the Portuguese safe interior (v3); 19.03 of 19.03 km2 of the hex's canonical land, largest unioned share",,,,,,,INSERTED,promo_b68466ea22a9,12.33
TERRESTRIAL_HEX,h6000_q-000598_r+000898,sp_fef06587fead,CONTROLLED,"land inside the Portuguese safe interior (v3); 19.01 of 19.01 km2 of the hex's canonical land, largest unioned share",,,,,,,INSERTED,promo_b68466ea22a9,12.33
TERRESTRIAL_HEX,h6000_q-000598_r+000899,sp_fef06587fead,CONTROLLED,"land inside the Portuguese safe interior (v3); 18.99 of 18.99 km2 of the hex's canonical land, largest unioned share",,,,,,,INSERTED,promo_b68466ea22a9,12.33
TERRESTRIAL_HEX,h6000_q-000599_r+000888,sp_fef06587fead,CONTROLLED,"land inside the Portuguese safe interior (v3); 19.20 of 19.20 km2 of the hex's canonical land, largest unioned share",,,,,,,INSERTED,promo_b68466ea22a9,12.33
TERRESTRIAL_HEX,h6000_q-000599_r+000889,sp_fef06587fead,CONTROLLED,"land inside the Portuguese safe interior (v3); 19.18 of 19.18 km2 of the hex's canonical land, largest unioned share",,,,,,,INSERTED,promo_b68466ea22a9,12.33
TERRESTRIAL_HEX,h6000_q-000599_r+000890,sp_fef06587fead,CONTROLLED,"land inside the Portuguese safe interior (v3); 19.16 of 19.16 km2 of the hex's canonical land, largest unioned share",,,,,,,INSERTED,promo_b68466ea22a9,12.33
TERRESTRIAL_HEX,h6000_q-000599_r+000891,sp_fef06587fead,CONTROLLED,"land inside the Portuguese safe interior (v3); 19.14 of 19.14 km2 of the hex's canonical land, largest unioned share",,,,,,,INSERTED,promo_b68466ea22a9,12.33
TERRESTRIAL_HEX,h6000_q-000599_r+000892,sp_fef06587fead,CONTROLLED,"land inside the Portuguese safe interior (v3); 19.12 of 19.12 km2 of the hex's canonical land, largest unioned share",,,,,,,INSERTED,promo_b68466ea22a9,12.33
TERRESTRIAL_HEX,h6000_q-000599_r+000893,sp_fef06587fead,CONTROLLED,"land inside the Portuguese safe interior (v3); 19.10 of 19.10 km2 of the hex's canonical land, largest unioned share",,,,,,,INSERTED,promo_b68466ea22a9,12.33
TERRESTRIAL_HEX,h6000_q-000599_r+000894,sp_fef06587fead,CONTROLLED,"land inside the Portuguese safe interior (v3); 19.08 of 19.08 km2 of the hex's canonical land, largest unioned share",,,,,,,INSERTED,promo_b68466ea22a9,12.33
TERRESTRIAL_HEX,h6000_q-000599_r+000895,sp_fef06587fead,CONTROLLED,"land inside the Portuguese safe interior (v3); 19.07 of 19.07 km2 of the hex's canonical land, largest unioned share",,,,,,,INSERTED,promo_b68466ea22a9,12.33
TERRESTRIAL_HEX,h6000_q-000599_r+000896,sp_fef06587fead,CONTROLLED,"land inside the Portuguese safe interior (v3); 19.05 of 19.05 km2 of the hex's canonical land, largest unioned share",,,,,,,INSERTED,promo_b68466ea22a9,12.33
